Profile_ID,NPI,First_Name,Middle_Name,Last_Name,Program_Year,Total_Amount_Invested_USDollars,Value_of_Interest,Terms_of_Interest,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Category,Indicate_Drug_or_Biological_or_Device_or_Medical_Supply_1,Product_Category_or_Therapeutic_Area_1,Name_of_Drug_or_Biological_or_Device_or_Medical_Supply_1,Total_Amount_of_Payment_USDollars,Form_of_Payment_or_Transfer_of_Value,Name_of_Study,Nature_of_Payment_or_Transfer_of_Value,Product_Indicator,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Device_or_Medical_Supply1,Contributed_Articles
173436,1811199888,IAN,LEE,VALERIO,2018,,,,AXOGEN,GNRL,Device,Neurology,AxoTouch,132.52,Cash or cash equivalent,,Food and Beverage,,,,5
173436,1811199888,IAN,LEE,VALERIO,2018,,,,AXOGEN,GNRL,Device,Neurology,AxoGuard Nerve Connector,140.65,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,LEE,VALERIO,2018,,,,AXOGEN,GNRL,Device,Neurology,AxoGuard Nerve Protector,44.56,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,LEE,VALERIO,2018,,,,AXOGEN,GNRL,Device,Neurology,AxoGuard Nerve Protector,97.35,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,LEE,VALERIO,2018,,,,AXOGEN,GNRL,Device,Neurology,AxoGuard Nerve Protector,123.16,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,LEE,VALERIO,2018,,,,AXOGEN,GNRL,Device,Neurology,AxoGuard Nerve Connector,31.95,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,LEE,VALERIO,2018,,,,AXOGEN,GNRL,Device,Neurology,AxoGuard Nerve Protector,102.29,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,LEE,VALERIO,2018,,,,AXOGEN,GNRL,Device,Neurology,AxoGuard Nerve Protector,96.62,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,LEE,VALERIO,2018,,,,AXOGEN,GNRL,Device,Neurology,AxoGuard Nerve Connector,4.51,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,LEE,VALERIO,2018,,,,AXOGEN,GNRL,Device,Neurology,AxoGuard Nerve Protector,6000.0,Cash or cash equivalent,,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,5
173436,1811199888,IAN,LEE,VALERIO,2018,,,,AXOGEN,GNRL,Device,Neurology,AxoGuard Nerve Connector,49.0,Cash or cash equivalent,,Food and Beverage,,,,5
173436,1811199888,IAN,LEE,VALERIO,2018,,,,AXOGEN,GNRL,Device,Neurology,AxoGuard Nerve Protector,25.96,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,LEE,VALERIO,2018,,,,AXOGEN,GNRL,Device,Neurology,AxoGuard Nerve Protector,15.0,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,LEE,VALERIO,2018,,,,AXOGEN,GNRL,Device,Neurology,AxoGuard Nerve Protector,1469.8,Cash or cash equivalent,,Travel and Lodging,,,,5
173436,1811199888,IAN,LEE,VALERIO,2018,,,,AXOGEN,GNRL,Device,Neurology,AxoGuard Nerve Connector,3600.0,Cash or cash equivalent,,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,5
173436,1811199888,IAN,LEE,VALERIO,2018,,,,AXOGEN,GNRL,Device,Neurology,AxoGuard Nerve Connector,462.94,Cash or cash equivalent,,Travel and Lodging,,,,5
173436,1811199888,IAN,LEE,VALERIO,2018,,,,AXOGEN,GNRL,Device,Neurology,AxoGuard Nerve Protector,21.15,Cash or cash equivalent,,Food and Beverage,,,,5
173436,1811199888,IAN,LEE,VALERIO,2018,,,,AXOGEN,GNRL,Device,Neurology,AxoGuard Nerve Protector,5700.0,Cash or cash equivalent,,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,5
173436,1811199888,IAN,LEE,VALERIO,2018,,,,AXOGEN,GNRL,Device,Neurology,AxoGuard Nerve Protector,421.4,Cash or cash equivalent,,Travel and Lodging,,,,5
173436,1811199888,IAN,LEE,VALERIO,2018,,,,AXOGEN,GNRL,Device,Neurology,AxoGuard Nerve Connector,2400.0,Cash or cash equivalent,,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,5
173436,1811199888,IAN,LEE,VALERIO,2018,,,,AXOGEN,GNRL,Device,Neurology,AxoGuard Nerve Protector,533.95,Cash or cash equivalent,,Travel and Lodging,,,,5
173436,1811199888,IAN,LEE,VALERIO,2018,,,,AXOGEN,GNRL,Device,Neurology,AxoGuard Nerve Connector,75.17,Cash or cash equivalent,,Food and Beverage,,,,5
173436,1811199888,IAN,,VALERIO,2018,,,,Allergan Inc.,GNRL,Device,PLASTIC SURGERY,ALLODERM,62.81,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,LEE,VALERIO,2018,,,,"Checkpoint Surgical, Inc",GNRL,Device,Surgery,Checkpoint Stimulators,750.0,Cash or cash equivalent,,Compensation for serving as faculty or as a speaker for a non-accredited and noncertified continuing education program,,,,5
188548,1164470381,EKKEHARD,,BONATZ,2018,,,,AXOGEN,GNRL,Device,Neurology,AxoGuard Nerve Protector,19.42,In-kind items and services,,Food and Beverage,,,,26
188548,1164470381,EKKEHARD,,BONATZ,2018,,,,AXOGEN,GNRL,Device,Neurology,AxoGuard Nerve Connector,15.5,In-kind items and services,,Food and Beverage,,,,26
188548,1164470381,EKKEHARD,,BONATZ,2018,,,,"ENCORE MEDICAL, LP",GNRL,Device,Joint Implants,DJO Surgical Discovery Elbow System,1151.75,In-kind items and services,,Travel and Lodging,,,,26
199326,1396765517,JOHN,,INGARI,2018,,,,ACUMED LLC,GNRL,Device,Hand & Wrist,Acu-Loc Wrist Plating System,119.86,Cash or cash equivalent,,Food and Beverage,,,,"5, 10, 18, 25, 26"
199326,1396765517,JOHN,V,INGARI,2018,,,,Acumed LLC,GNRL,Device,Hand & Wrist,Acu-Loc/Acu-Loc 2 Wrist Plating System,357.0,In-kind items and services,,Travel and Lodging,,,,"5, 10, 18, 25, 26"
207851,1578656476,JONATHAN,E,ISAACS,2018,,,,"TriMed, Inc.",GNRL,,,,9485.0,Cash or cash equivalent,,Travel and Lodging,,,,"1, 13"
207851,1578656476,JONATHAN,E,ISAACS,2018,,,,"TriMed, Inc.",GNRL,,,,9485.0,Cash or cash equivalent,,Honoraria,,,,"1, 13"
207851,1578656476,JONATHAN,E,ISAACS,2018,,,,"TriMed, Inc.",GNRL,,,,9485.0,Cash or cash equivalent,,Travel and Lodging,,,,"1, 13"
207851,1578656476,JONATHAN,E,ISAACS,2018,,,,"TriMed, Inc.",GNRL,,,,128.02,Cash or cash equivalent,,Entertainment,,,,"1, 13"
207851,1578656476,JONATHAN,E,ISAACS,2018,,,,"TriMed, Inc.",GNRL,,,,870.6,Cash or cash equivalent,,Travel and Lodging,,,,"1, 13"
207851,1578656476,Jonathan,,Isaacs,2018,,,,"Checkpoint Surgical, Inc",GNRL,Device,Surgery,Checkpoint Stimulators,70.26,In-kind items and services,,Food and Beverage,,,,"1, 13"
207851,1578656476,JONATHAN,E.,ISAACS,2018,,,,AXOGEN,GNRL,Device,Neurology,AxoGuard Nerve Protector,92.59,In-kind items and services,,Food and Beverage,,,,"1, 13"
207851,1578656476,JONATHAN,E.,ISAACS,2018,,,,AXOGEN,GNRL,Device,Neurology,AxoGuard Nerve Connector,88.54,In-kind items and services,,Food and Beverage,,,,"1, 13"
207851,1578656476,JONATHAN,E.,ISAACS,2018,,,,AXOGEN,GNRL,Device,Neurology,AxoGuard Nerve Protector,16.52,In-kind items and services,,Food and Beverage,,,,"1, 13"
207851,1578656476,JONATHAN,E.,ISAACS,2018,,,,AXOGEN,GNRL,Device,Neurology,AxoGuard Nerve Connector,115.26,In-kind items and services,,Food and Beverage,,,,"1, 13"
207851,1578656476,JONATHAN,E.,ISAACS,2018,,,,AXOGEN,GNRL,Device,Neurology,AxoGuard Nerve Protector,158.99,In-kind items and services,,Food and Beverage,,,,"1, 13"
207851,1578656476,JONATHAN,E.,ISAACS,2018,,,,AXOGEN,GNRL,,,,46.54,In-kind items and services,,Food and Beverage,,,,"1, 13"
208295,1609849298,ALEXANDER,Y,SHIN,2018,,,,"TriMed, Inc.",GNRL,,,,63.49,Cash or cash equivalent,,Food and Beverage,,,,9
208295,1609849298,ALEXANDER,Y,SHIN,2018,,,,"TriMed, Inc.",GNRL,,,,107.0,Cash or cash equivalent,,Travel and Lodging,,,,9
208295,1609849298,ALEXANDER,Y,SHIN,2018,,,,"TriMed, Inc.",GNRL,,,,11540.29,Cash or cash equivalent,,Royalty or License,,,,9
208295,1609849298,ALEXANDER,Y,SHIN,2018,,,,"TriMed, Inc.",GNRL,,,,5948.0,Cash or cash equivalent,,Royalty or License,,,,9
208295,1609849298,ALEXANDER,Y,SHIN,2018,,,,"TriMed, Inc.",GNRL,,,,7519.0,Cash or cash equivalent,,Royalty or License,,,,9
208295,1609849298,ALEXANDER,Y,SHIN,2018,,,,"TriMed, Inc.",GNRL,,,,94.74,Cash or cash equivalent,,Entertainment,,,,9
208295,1609849298,ALEXANDER,Y,SHIN,2018,,,,"TriMed, Inc.",GNRL,,,,96.0,Cash or cash equivalent,,Entertainment,,,,9
208295,1609849298,ALEXANDER,Y,SHIN,2018,,,,"TriMed, Inc.",GNRL,,,,32.87,Cash or cash equivalent,,Gift,,,,9
208295,1609849298,ALEXANDER,Y,SHIN,2018,,,,"TriMed, Inc.",GNRL,,,,1026.4,Cash or cash equivalent,,Travel and Lodging,,,,9
208295,1609849298,ALEXANDER,Y,SHIN,2018,,,,"TriMed, Inc.",GNRL,,,,1259.84,Cash or cash equivalent,,Travel and Lodging,,,,9
208295,1609849298,ALEXANDER,Y,SHIN,2018,,,,"TriMed, Inc.",GNRL,,,,661.37,Cash or cash equivalent,,Food and Beverage,,,,9
208295,1609849298,ALEXANDER,Y,SHIN,2018,,,,"TriMed, Inc.",GNRL,,,,584.3,Cash or cash equivalent,,Travel and Lodging,,,,9
208295,1609849298,ALEXANDER,Y,SHIN,2018,,,,"TriMed, Inc.",GNRL,,,,106.79,Cash or cash equivalent,,Food and Beverage,,,,9
208295,1609849298,ALEXANDER,Y,SHIN,2018,,,,"TriMed, Inc.",GNRL,,,,15000.0,Cash or cash equivalent,,Consulting Fee,,,,9
208295,1609849298,ALEXANDER,Y,SHIN,2018,,,,"TriMed, Inc.",GNRL,,,,15000.0,Cash or cash equivalent,,Consulting Fee,,,,9
208295,1609849298,ALEXANDER,Y,SHIN,2018,,,,"TriMed, Inc.",GNRL,,,,15000.0,Cash or cash equivalent,,Consulting Fee,,,,9
208295,1609849298,ALEXANDER,Y,SHIN,2018,,,,"TriMed, Inc.",GNRL,,,,1026.4,Cash or cash equivalent,,Travel and Lodging,,,,9
208295,1609849298,ALEXANDER,Y,SHIN,2018,,,,"TriMed, Inc.",GNRL,,,,334.26,Cash or cash equivalent,,Travel and Lodging,,,,9
208295,1609849298,ALEXANDER,Y,SHIN,2018,,,,"TriMed, Inc.",GNRL,,,,1577.71,Cash or cash equivalent,,Travel and Lodging,,,,9
208295,1609849298,ALEXANDER,Y,SHIN,2018,,,,"TriMed, Inc.",GNRL,,,,1130.4,Cash or cash equivalent,,Travel and Lodging,,,,9
208295,1609849298,ALEXANDER,Y,SHIN,2018,,,,"TriMed, Inc.",GNRL,,,,2293.61,Cash or cash equivalent,,Travel and Lodging,,,,9
208295,1609849298,ALEXANDER,Y,SHIN,2018,,,,"TriMed, Inc.",GNRL,,,,1992.5,Cash or cash equivalent,,Travel and Lodging,,,,9
208295,1609849298,ALEXANDER,Y,SHIN,2018,,,,"TriMed, Inc.",GNRL,,,,1259.84,Cash or cash equivalent,,Travel and Lodging,,,,9
208295,1609849298,ALEXANDER,Y,SHIN,2018,,,,"TriMed, Inc.",GNRL,,,,1492.41,Cash or cash equivalent,,Travel and Lodging,,,,9
208295,1609849298,ALEXANDER,Y,SHIN,2018,,,,Integra LifeSciences Corporation,GNRL,Device,RECON-NERVE AND TENDON REPAIR,NEURAGEN,5.43,In-kind items and services,,Food and Beverage,,,,9
208295,1609849298,ALEXANDER,Y,SHIN,2018,,,,Integra LifeSciences Corporation,GNRL,Device,RECON-NERVE AND TENDON REPAIR,NEURAGEN,102.73,In-kind items and services,,Food and Beverage,,,,9
208295,1609849298,ALEXANDER,Y,SHIN,2018,,,,Integra LifeSciences Corporation,GNRL,Device,RECON-NERVE AND TENDON REPAIR,NEURAGEN,109.78,In-kind items and services,,Food and Beverage,,,,9
208295,1609849298,ALEXANDER,Y,SHIN,2018,,,,Integra LifeSciences Corporation,GNRL,Device,RECON-NERVE AND TENDON REPAIR,NEURAGEN,137.74,In-kind items and services,,Food and Beverage,,,,9
208295,1609849298,ALEXANDER,Y,SHIN,2018,,,,Integra LifeSciences Corporation,GNRL,Device,RECON-NERVE AND TENDON REPAIR,NEURAGEN,127.19,In-kind items and services,,Food and Beverage,,,,9
217589,1811002348,MICKEY,,CHO,2018,,,,Medinc of Texas,GNRL,,,,594.45,In-kind items and services,,Travel and Lodging,,,,"5, 10, 25, 26"
217589,1811002348,MICKEY,,CHO,2018,,,,Medinc of Texas,GNRL,,,,121.0,In-kind items and services,,Travel and Lodging,,,,"5, 10, 25, 26"
217589,1811002348,MICKEY,,CHO,2018,,,,Medinc of Texas,GNRL,,,,35.14,In-kind items and services,,Travel and Lodging,,,,"5, 10, 25, 26"
217589,1811002348,MICKEY,,CHO,2018,,,,"Orthofix Medical, Inc.",GNRL,Biological,Orthopedic Stimulation,Physio-Stim,3.54,In-kind items and services,,Food and Beverage,,,,"5, 10, 25, 26"
217589,1811002348,MICKEY,,CHO,2018,,,,"Orthofix Medical, Inc.",GNRL,Biological,Orthopedic Stimulation,Physio-Stim,1.84,In-kind items and services,,Food and Beverage,,,,"5, 10, 25, 26"
217589,1811002348,MICKEY,,CHO,2018,,,,"Orthofix Medical, Inc.",GNRL,Biological,Orthopedic Stimulation,Physio-Stim,3.01,In-kind items and services,,Food and Beverage,,,,"5, 10, 25, 26"
217589,1811002348,MICKEY,,CHO,2018,,,,"Arthrex, Inc.",GNRL,,,,28.0,In-kind items and services,,Food and Beverage,,,,"5, 10, 25, 26"
217589,1811002348,MICKEY,,CHO,2018,,,,"Arthrex, Inc.",GNRL,,,,1957.0,In-kind items and services,,Education,,,,"5, 10, 25, 26"
217589,1811002348,MICKEY,,CHO,2018,,,,Stryker Corporation,GNRL,Device,TRAUMA & EXTREMETIES,UHEAD,53.31,Cash or cash equivalent,,Food and Beverage,,,,"5, 10, 25, 26"
217589,1811002348,MICKEY,,CHO,2018,,,,Stryker Corporation,GNRL,Device,TRAUMA & EXTREMETIES,VARIAX,101.94,Cash or cash equivalent,,Food and Beverage,,,,"5, 10, 25, 26"
217660,1790855815,RENATA,,WEBER,2018,,,,Integra LifeSciences Corporation,GNRL,Device,RECON-NERVE AND TENDON REPAIR,NEURAGEN,20.66,In-kind items and services,,Food and Beverage,,,,"5, 10, 14, 25, 26"
217660,1790855815,RENATA,,WEBER,2018,,,,Allergan Inc.,GNRL,Device,PLASTICS,NATRELLE,112.9,In-kind items and services,,Food and Beverage,,,,"5, 10, 14, 25, 26"
241381,1316961451,SCOTT,M,WISOTSKY,2018,,,,DePuy Synthes Sales Inc.,GNRL,Device,Trauma,TFN ADVANCED,11.36,In-kind items and services,,Food and Beverage,,,,26
241381,1316961451,SCOTT,M,WISOTSKY,2018,,,,DePuy Synthes Sales Inc.,GNRL,Device,Trauma,TFN ADVANCED,82.3,In-kind items and services,,Food and Beverage,,,,26
241381,1316961451,SCOTT,M,WISOTSKY,2018,,,,"Medical Device Business Services, Inc.",GNRL,Device,Ortho-Shoulder,DELTA,2700.0,Cash or cash equivalent,,Consulting Fee,,,,26
241381,1316961451,SCOTT,MARSHALL,WISOTSKY,2018,,,,"Lilly USA, LLC",GNRL,,,,100.33,In-kind items and services,,Food and Beverage,,,,26
241381,1316961451,SCOTT,M,WISOTSKY,2018,,,,Horizon Pharma plc,GNRL,Drug,PENNSAID,PENNSAID,14.99,In-kind items and services,,Food and Beverage,,,,26
241381,1316961451,SCOTT,M,WISOTSKY,2018,,,,Horizon Pharma plc,GNRL,Drug,DUEXIS,DUEXIS,21.64,In-kind items and services,,Food and Beverage,,,,26
241381,1316961451,SCOTT,M,WISOTSKY,2018,,,,Horizon Pharma plc,GNRL,Drug,PENNSAID,PENNSAID,19.03,In-kind items and services,,Food and Beverage,,,,26
241381,1316961451,SCOTT,M,WISOTSKY,2018,,,,Horizon Pharma plc,GNRL,Drug,NONE,NO_PRODUCT,17.96,In-kind items and services,,Food and Beverage,,,,26
241381,1316961451,SCOTT,M,WISOTSKY,2018,,,,Horizon Pharma plc,GNRL,Drug,DUEXIS,DUEXIS,13.08,In-kind items and services,,Food and Beverage,,,,26
241381,1316961451,SCOTT,MARSHALL,WISOTSKY,2018,,,,"Zimmer Biomet Holdings, Inc.",GNRL,Device,Extremities,Sidus Stem-Free Shoulder,103.02,In-kind items and services,,Food and Beverage,,,,26
241381,1316961451,SCOTT,MARSHALL,WISOTSKY,2018,,,,"Zimmer Biomet Holdings, Inc.",GNRL,Device,Extremities,Comp Primary Revision Stem,96.16,In-kind items and services,,Food and Beverage,,,,26
241381,1316961451,SCOTT,MARSHALL,WISOTSKY,2018,,,,Bioventus LLC,GNRL,Device,Not Applicable,Exogen,25.92,In-kind items and services,,Food and Beverage,,,,26
241381,1316961451,SCOTT,M,WISOTSKY,2018,,,,Stryker Corporation,GNRL,Device,TRAUMA & EXTREMETIES,AXSOS,60.98,Cash or cash equivalent,,Food and Beverage,,,,26
241381,1316961451,SCOTT,M,WISOTSKY,2018,,,,Endo Pharmaceuticals Inc.,GNRL,Biological,ORTHOPEDICUROLOGY,XIAFLEX,21.26,In-kind items and services,,Food and Beverage,,,,26
241381,1316961451,SCOTT,M,WISOTSKY,2018,,,,Endo Pharmaceuticals Inc.,GNRL,Biological,ORTHOPEDICUROLOGY,XIAFLEX,19.74,In-kind items and services,,Food and Beverage,,,,26
241381,1316961451,SCOTT,M,WISOTSKY,2018,,,,Endo Pharmaceuticals Inc.,GNRL,Biological,ORTHOPEDICUROLOGY,XIAFLEX,23.03,In-kind items and services,,Food and Beverage,,,,26
241381,1316961451,SCOTT,M,WISOTSKY,2018,,,,Endo Pharmaceuticals Inc.,GNRL,Biological,ORTHOPEDICUROLOGY,XIAFLEX,16.18,In-kind items and services,,Food and Beverage,,,,26
241381,1316961451,SCOTT,M,WISOTSKY,2018,,,,Endo Pharmaceuticals Inc.,GNRL,Biological,ORTHOPEDIC,XIAFLEX,18.98,In-kind items and services,,Food and Beverage,,,,26
241381,1316961451,SCOTT,M,WISOTSKY,2018,,,,Endo Pharmaceuticals Inc.,GNRL,Biological,ORTHOPEDIC,XIAFLEX,14.59,In-kind items and services,,Food and Beverage,,,,26
241381,1316961451,SCOTT,M,WISOTSKY,2018,,,,Endo Pharmaceuticals Inc.,GNRL,Biological,ORTHOPEDIC,XIAFLEX,14.47,In-kind items and services,,Food and Beverage,,,,26
241381,1316961451,SCOTT,,WISOTSKY,2018,,,,Egalet US Inc,GNRL,Drug,Pain Medicine,SPRIX,24.02,In-kind items and services,,Food and Beverage,,,,26
241381,1316961451,SCOTT,,WISOTSKY,2018,,,,Egalet US Inc,GNRL,Drug,Pain Medicine,SPRIX,21.45,In-kind items and services,,Food and Beverage,,,,26
241381,1316961451,SCOTT,,WISOTSKY,2018,,,,"Electronic Waveform Lab, Inc.",GNRL,,,,22.26,Cash or cash equivalent,,Food and Beverage,,,,26
241381,1316961451,SCOTT,,WISOTSKY,2018,,,,"Electronic Waveform Lab, Inc.",GNRL,,,,9.81,Cash or cash equivalent,,Food and Beverage,,,,26
241381,1316961451,SCOTT,,WISOTSKY,2018,,,,"Electronic Waveform Lab, Inc.",GNRL,,,,1.03,Cash or cash equivalent,,Food and Beverage,,,,26
241381,1316961451,SCOTT,,WISOTSKY,2018,,,,"Electronic Waveform Lab, Inc.",GNRL,,,,5.04,Cash or cash equivalent,,Food and Beverage,,,,26
241381,1316961451,SCOTT,,WISOTSKY,2018,,,,"Electronic Waveform Lab, Inc.",GNRL,,,,1.71,Cash or cash equivalent,,Food and Beverage,,,,26
241381,1316961451,Scott,Marshall,Wisotsky,2018,,,,ERMI Inc.,GNRL,,,,16.98,Cash or cash equivalent,,Food and Beverage,,,,26
241381,1316961451,SCOTT,MARSHALL,WISOTSKY,2018,,,,"ENCORE MEDICAL, LP",GNRL,Device,Joint Implants,DJO Surgical AltiVate Reverse,109.94,In-kind items and services,,Food and Beverage,,,,26
241381,1316961451,SCOTT,M,WISOTSKY,2018,,,,"Medical Device Business Services, Inc.",GNRL,Device,Sports Surgical,HEALIX,60.0,In-kind items and services,,Food and Beverage,,,,26
247596,1467474866,JEROME,D,CHAO,2018,,,,DePuy Synthes Sales Inc.,GNRL,Device,CMF-Trauma,MATRIXWAVE,29.76,In-kind items and services,,Food and Beverage,,,,"25, 26"
247596,1467474866,JEROME,D,CHAO,2018,,,,Mentor Worldwide LLC,GNRL,Device,Plastic Surgery,ARTOURA Breast Tissue Expander,17.58,In-kind items and services,,Food and Beverage,,,,"25, 26"
247596,1467474866,JEROME,D,CHAO,2018,,,,"Galderma Laboratories, L.P.",GNRL,,,,11.87,In-kind items and services,,Food and Beverage,,,,"25, 26"
247596,1467474866,JEROME,D,CHAO,2018,,,,"Galderma Laboratories, L.P.",GNRL,,,,12.6,In-kind items and services,,Food and Beverage,,,,"25, 26"
247596,1467474866,JEROME,D,CHAO,2018,,,,"Galderma Laboratories, L.P.",GNRL,,,,17.85,In-kind items and services,,Food and Beverage,,,,"25, 26"
247596,1467474866,JEROME,D,CHAO,2018,,,,"Galderma Laboratories, L.P.",GNRL,,,,16.13,In-kind items and services,,Food and Beverage,,,,"25, 26"
247596,1467474866,JEROME,D,CHAO,2018,,,,Stryker Corporation,GNRL,Device,ENDOSCOPY,SPY TECHNOLOGY,46.25,Cash or cash equivalent,,Food and Beverage,,,,"25, 26"
247596,1467474866,JEROME,,CHAO,2018,,,,"Invuity, Inc.",GNRL,Device,Lighted Energy,Photonblade,17.85,Cash or cash equivalent,,Food and Beverage,,,,"25, 26"
247596,1467474866,JEROME,,CHAO,2018,,,,"Invuity, Inc.",GNRL,Device,Lighted Energy,Photonblade,18.96,Cash or cash equivalent,,Food and Beverage,,,,"25, 26"
247596,1467474866,JEROME,D,CHAO,2018,,,,"KCI USA, Inc",GNRL,Device,NON-COVERED,PREVENA,17.41,In-kind items and services,,Food and Beverage,,,,"25, 26"
247596,1467474866,JEROME,DONALD,CHAO,2018,,,,"Merz North America, Inc.",GNRL,,,,23.18,Cash or cash equivalent,,Food and Beverage,,,,"25, 26"
247596,1467474866,JEROME,DONALD,CHAO,2018,,,,"Merz North America, Inc.",GNRL,,,,12.61,Cash or cash equivalent,,Food and Beverage,,,,"25, 26"
247596,1467474866,JEROME,,CHAO,2018,,,,Allergan Inc.,GNRL,Device,"TRAUMA EMERGENCY, INJURY, SURGERY",STRATTICE,11.18,In-kind items and services,,Food and Beverage,,,,"25, 26"
247596,1467474866,JEROME,,CHAO,2018,,,,Allergan Inc.,GNRL,Device,PLASTIC SURGERY,ALLODERM,54.11,In-kind items and services,,Food and Beverage,,,,"25, 26"
247596,1467474866,JEROME,,CHAO,2018,,,,Allergan Inc.,GNRL,Device,PLASTIC SURGERY,ALLODERM,49.69,In-kind items and services,,Food and Beverage,,,,"25, 26"
247596,1467474866,JEROME,,CHAO,2018,,,,Allergan Inc.,GNRL,Device,PLASTIC SURGERY,ALLODERM,2.49,In-kind items and services,,Food and Beverage,,,,"25, 26"
247596,1467474866,JEROME,,CHAO,2018,,,,Allergan Inc.,GNRL,Device,PLASTICS,NATRELLE,36.8,In-kind items and services,,Food and Beverage,,,,"25, 26"
247596,1467474866,JEROME,,CHAO,2018,,,,Allergan Inc.,GNRL,,,,6.62,In-kind items and services,,Food and Beverage,,,,"25, 26"
247596,1467474866,JEROME,,CHAO,2018,,,,Allergan Inc.,GNRL,Device,PLASTICS,NATRELLE,16.56,In-kind items and services,,Food and Beverage,,,,"25, 26"
